mode,position,alpha,sample_idx,correct,n_steps,logit_margin,predicted_word,expected_word,neg_word
swap,1,100,50,1,4,0.0,gwompus,gwompus,worpus
swap,1,300,50,1,4,0.0,gwompus,gwompus,worpus
swap,1,600,50,1,4,0.0,gwompus,gwompus,worpus
swap,1,1200,50,1,4,0.0,gwompus,gwompus,worpus
swap,2,-1200,50,1,4,0.0,gwompus,gwompus,worpus
swap,2,-600,50,1,4,0.0,gwompus,gwompus,worpus
swap,2,-300,50,1,4,0.0,gwompus,gwompus,worpus
swap,2,-100,50,1,4,0.0,gwompus,gwompus,worpus
swap,2,100,50,1,4,0.0,gwompus,gwompus,worpus
swap,2,300,50,1,4,0.0,gwompus,gwompus,worpus
swap,2,600,50,1,4,0.0,gwompus,gwompus,worpus
swap,2,1200,50,1,4,0.0,gwompus,gwompus,worpus
swap,3,-1200,50,1,4,0.0,gwompus,gwompus,worpus
swap,3,-600,50,1,4,0.0,gwompus,gwompus,worpus
swap,3,-300,50,1,4,0.0,gwompus,gwompus,worpus
swap,3,-100,50,1,4,0.0,gwompus,gwompus,worpus
swap,3,100,50,1,4,0.0,gwompus,gwompus,worpus
swap,3,300,50,1,4,0.0,gwompus,gwompus,worpus
swap,3,600,50,1,4,0.0,gwompus,gwompus,worpus
swap,3,1200,50,1,4,0.0,gwompus,gwompus,worpus
swap,4,-1200,50,1,4,0.0,gwompus,gwompus,worpus
swap,4,-600,50,1,4,0.0,gwompus,gwompus,worpus
swap,4,-300,50,1,4,0.0,gwompus,gwompus,worpus
swap,4,-100,50,1,4,0.0,gwompus,gwompus,worpus
swap,4,100,50,1,4,0.0,gwompus,gwompus,worpus
swap,4,300,50,1,4,0.0,gwompus,gwompus,worpus
swap,4,600,50,1,4,0.0,gwompus,gwompus,worpus
swap,4,1200,50,1,4,0.0,gwompus,gwompus,worpus
swap,5,-1200,50,1,4,0.0,gwompus,gwompus,worpus
swap,5,-600,50,1,4,0.0,gwompus,gwompus,worpus
swap,5,-300,50,1,4,0.0,gwompus,gwompus,worpus
swap,5,-100,50,1,4,0.0,gwompus,gwompus,worpus
swap,5,100,50,1,4,0.0,gwompus,gwompus,worpus
swap,5,300,50,1,4,0.0,gwompus,gwompus,worpus
swap,5,600,50,1,4,0.0,gwompus,gwompus,worpus
swap,5,1200,50,1,4,0.0,gwompus,gwompus,worpus
swap,0,0,51,0,4,0.0,fompus,impus,fompus
swap,1,-1200,51,0,4,0.0,fompus,impus,fompus
swap,1,-600,51,0,4,0.0,fompus,impus,fompus
swap,1,-300,51,0,4,0.0,fompus,impus,fompus
swap,1,-100,51,0,4,0.0,fompus,impus,fompus
swap,1,100,51,0,4,0.0,fompus,impus,fompus
swap,1,300,51,0,4,0.0,fompus,impus,fompus
swap,1,600,51,0,4,0.0,fompus,impus,fompus
swap,1,1200,51,0,4,0.0,fompus,impus,fompus
swap,2,-1200,51,0,4,0.0,fompus,impus,fompus
swap,2,-600,51,0,4,0.0,fompus,impus,fompus
swap,2,-300,51,0,4,0.0,fompus,impus,fompus
swap,2,-100,51,0,4,0.0,fompus,impus,fompus
swap,2,100,51,0,4,0.0,fompus,impus,fompus
swap,2,300,51,0,4,0.0,fompus,impus,fompus
swap,2,600,51,0,4,0.0,fompus,impus,fompus
swap,2,1200,51,0,4,0.0,fompus,impus,fompus
swap,3,-1200,51,0,4,0.0,fompus,impus,fompus
swap,3,-600,51,0,4,0.0,fompus,impus,fompus
swap,3,-300,51,0,4,0.0,fompus,impus,fompus
swap,3,-100,51,0,4,0.0,fompus,impus,fompus
swap,3,100,51,0,4,0.0,fompus,impus,fompus
swap,3,300,51,0,4,0.0,fompus,impus,fompus
swap,3,600,51,0,4,0.0,fompus,impus,fompus
swap,3,1200,51,0,4,0.0,fompus,impus,fompus
swap,4,-1200,51,0,4,0.0,fompus,impus,fompus
swap,4,-600,51,0,4,0.0,fompus,impus,fompus
swap,4,-300,51,0,4,0.0,fompus,impus,fompus
swap,4,-100,51,0,4,0.0,fompus,impus,fompus
swap,4,100,51,0,4,0.0,fompus,impus,fompus
swap,4,300,51,0,4,0.0,fompus,impus,fompus
swap,4,600,51,0,4,0.0,fompus,impus,fompus
swap,4,1200,51,0,4,0.0,fompus,impus,fompus
swap,5,-1200,51,0,4,0.0,fompus,impus,fompus
swap,5,-600,51,0,4,0.0,fompus,impus,fompus
swap,5,-300,51,0,4,0.0,fompus,impus,fompus
swap,5,-100,51,0,4,0.0,fompus,impus,fompus
swap,5,100,51,0,4,0.0,fompus,impus,fompus
swap,5,300,51,0,4,0.0,fompus,impus,fompus
swap,5,600,51,0,4,0.0,fompus,impus,fompus
swap,5,1200,51,0,4,0.0,fompus,impus,fompus
swap,0,0,52,0,4,0.0,kerpus,brimpus,kerpus
swap,1,-1200,52,0,4,0.0,kerpus,brimpus,kerpus
swap,1,-600,52,0,4,0.0,kerpus,brimpus,kerpus
swap,1,-300,52,0,4,0.0,kerpus,brimpus,kerpus
swap,1,-100,52,0,4,0.0,kerpus,brimpus,kerpus
swap,1,100,52,0,4,0.0,kerpus,brimpus,kerpus
swap,1,300,52,0,4,0.0,kerpus,brimpus,kerpus
swap,1,600,52,0,4,0.0,kerpus,brimpus,kerpus
swap,1,1200,52,0,4,0.0,kerpus,brimpus,kerpus
swap,2,-1200,52,0,4,0.0,kerpus,brimpus,kerpus
swap,2,-600,52,0,4,0.0,kerpus,brimpus,kerpus
swap,2,-300,52,0,4,0.0,kerpus,brimpus,kerpus
swap,2,-100,52,0,4,0.0,kerpus,brimpus,kerpus
swap,2,100,52,0,4,0.0,kerpus,brimpus,kerpus
swap,2,300,52,0,4,0.0,kerpus,brimpus,kerpus
swap,2,600,52,0,4,0.0,kerpus,brimpus,kerpus
swap,2,1200,52,0,4,0.0,kerpus,brimpus,kerpus
swap,3,-1200,52,0,4,0.0,kerpus,brimpus,kerpus
swap,3,-600,52,0,4,0.0,kerpus,brimpus,kerpus
swap,3,-300,52,0,4,0.0,kerpus,brimpus,kerpus
swap,3,-100,52,0,4,0.0,kerpus,brimpus,kerpus
swap,3,100,52,0,4,0.0,kerpus,brimpus,kerpus
swap,3,300,52,0,4,0.0,kerpus,brimpus,kerpus
swap,3,600,52,0,4,0.0,kerpus,brimpus,kerpus
swap,3,1200,52,0,4,0.0,kerpus,brimpus,kerpus
swap,4,-1200,52,0,4,0.0,kerpus,brimpus,kerpus
swap,4,-600,52,0,4,0.0,kerpus,brimpus,kerpus
swap,4,-300,52,0,4,0.0,kerpus,brimpus,kerpus
swap,4,-100,52,0,4,0.0,kerpus,brimpus,kerpus
swap,4,100,52,0,4,0.0,kerpus,brimpus,kerpus
swap,4,300,52,0,4,0.0,kerpus,brimpus,kerpus
swap,4,600,52,0,4,0.0,kerpus,brimpus,kerpus
swap,4,1200,52,0,4,0.0,kerpus,brimpus,kerpus
swap,5,-1200,52,0,4,0.0,kerpus,brimpus,kerpus
swap,5,-600,52,0,4,0.0,kerpus,brimpus,kerpus
swap,5,-300,52,0,4,0.0,kerpus,brimpus,kerpus
swap,5,-100,52,0,4,0.0,kerpus,brimpus,kerpus
swap,5,100,52,0,4,0.0,kerpus,brimpus,kerpus
swap,5,300,52,0,4,0.0,kerpus,brimpus,kerpus
swap,5,600,52,0,4,0.0,kerpus,brimpus,kerpus
swap,5,1200,52,0,4,0.0,kerpus,brimpus,kerpus
swap,0,0,53,1,4,0.0,lempus,lempus,hilpus
swap,1,-1200,53,1,4,0.0,lempus,lempus,hilpus
swap,1,-600,53,1,4,0.0,lempus,lempus,hilpus
swap,1,-300,53,1,4,0.0,lempus,lempus,hilpus
swap,1,-100,53,1,4,0.0,lempus,lempus,hilpus
swap,1,100,53,1,4,0.0,lempus,lempus,hilpus
swap,1,300,53,1,4,0.0,lempus,lempus,hilpus
swap,1,600,53,1,4,0.0,lempus,lempus,hilpus
swap,1,1200,53,1,4,0.0,lempus,lempus,hilpus
swap,2,-1200,53,1,4,0.0,lempus,lempus,hilpus
swap,2,-600,53,1,4,0.0,lempus,lempus,hilpus
swap,2,-300,53,1,4,0.0,lempus,lempus,hilpus
swap,2,-100,53,1,4,0.0,lempus,lempus,hilpus
swap,2,100,53,1,4,0.0,lempus,lempus,hilpus
swap,2,300,53,1,4,0.0,lempus,lempus,hilpus
swap,2,600,53,1,4,0.0,lempus,lempus,hilpus
swap,2,1200,53,1,4,0.0,lempus,lempus,hilpus
swap,3,-1200,53,1,4,0.0,lempus,lempus,hilpus
swap,3,-600,53,1,4,0.0,lempus,lempus,hilpus
swap,3,-300,53,1,4,0.0,lempus,lempus,hilpus
swap,3,-100,53,1,4,0.0,lempus,lempus,hilpus
swap,3,100,53,1,4,0.0,lempus,lempus,hilpus
swap,3,300,53,1,4,0.0,lempus,lempus,hilpus
swap,3,600,53,1,4,0.0,lempus,lempus,hilpus
swap,3,1200,53,1,4,0.0,lempus,lempus,hilpus
swap,4,-1200,53,1,4,0.0,lempus,lempus,hilpus
swap,4,-600,53,1,4,0.0,lempus,lempus,hilpus
swap,4,-300,53,1,4,0.0,lempus,lempus,hilpus
swap,4,-100,53,1,4,0.0,lempus,lempus,hilpus
swap,4,100,53,1,4,0.0,lempus,lempus,hilpus
swap,4,300,53,1,4,0.0,lempus,lempus,hilpus
swap,4,600,53,1,4,0.0,lempus,lempus,hilpus
swap,4,1200,53,1,4,0.0,lempus,lempus,hilpus
swap,5,-1200,53,1,4,0.0,lempus,lempus,hilpus
swap,5,-600,53,1,4,0.0,lempus,lempus,hilpus
swap,5,-300,53,1,4,0.0,lempus,lempus,hilpus
swap,5,-100,53,1,4,0.0,lempus,lempus,hilpus
swap,5,100,53,1,4,0.0,lempus,lempus,hilpus
swap,5,300,53,1,4,0.0,lempus,lempus,hilpus
swap,5,600,53,1,4,0.0,lempus,lempus,hilpus
swap,5,1200,53,1,4,0.0,lempus,lempus,hilpus
swap,0,0,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,1,-1200,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,1,-600,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,1,-300,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,1,-100,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,1,100,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,1,300,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,1,600,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,1,1200,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,2,-1200,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,2,-600,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,2,-300,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,2,-100,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,2,100,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,2,300,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,2,600,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,2,1200,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,3,-1200,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,3,-600,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,3,-300,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,3,-100,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,3,100,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,3,300,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,3,600,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,3,1200,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,4,-1200,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,4,-600,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,4,-300,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,4,-100,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,4,100,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,4,300,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,4,600,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,4,1200,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,5,-1200,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,5,-600,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,5,-300,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,5,-100,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,5,100,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,5,300,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,5,600,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,5,1200,54,1,4,0.0,zhorpus,zhorpus,bompus
swap,0,0,55,1,4,0.0,felpus,felpus,tumpus
swap,1,-1200,55,1,4,0.0,felpus,felpus,tumpus
swap,1,-600,55,1,4,0.0,felpus,felpus,tumpus
swap,1,-300,55,1,4,0.0,felpus,felpus,tumpus
swap,1,-100,55,1,4,0.0,felpus,felpus,tumpus
swap,1,100,55,1,4,0.0,felpus,felpus,tumpus
swap,1,300,55,1,4,0.0,felpus,felpus,tumpus
swap,1,600,55,1,4,0.0,felpus,felpus,tumpus
swap,1,1200,55,1,4,0.0,felpus,felpus,tumpus
swap,2,-1200,55,1,4,0.0,felpus,felpus,tumpus
swap,2,-600,55,1,4,0.0,felpus,felpus,tumpus
swap,2,-300,55,1,4,0.0,felpus,felpus,tumpus
swap,2,-100,55,1,4,0.0,felpus,felpus,tumpus
swap,2,100,55,1,4,0.0,felpus,felpus,tumpus
swap,2,300,55,1,4,0.0,felpus,felpus,tumpus
swap,2,600,55,1,4,0.0,felpus,felpus,tumpus
swap,2,1200,55,1,4,0.0,felpus,felpus,tumpus
swap,3,-1200,55,1,4,0.0,felpus,felpus,tumpus
swap,3,-600,55,1,4,0.0,felpus,felpus,tumpus
swap,3,-300,55,1,4,0.0,felpus,felpus,tumpus
swap,3,-100,55,1,4,0.0,felpus,felpus,tumpus
swap,3,100,55,1,4,0.0,felpus,felpus,tumpus
swap,3,300,55,1,4,0.0,felpus,felpus,tumpus
swap,3,600,55,1,4,0.0,felpus,felpus,tumpus
swap,3,1200,55,1,4,0.0,felpus,felpus,tumpus
swap,4,-1200,55,1,4,0.0,felpus,felpus,tumpus
swap,4,-600,55,1,4,0.0,felpus,felpus,tumpus
swap,4,-300,55,1,4,0.0,felpus,felpus,tumpus
swap,4,-100,55,1,4,0.0,felpus,felpus,tumpus
swap,4,100,55,1,4,0.0,felpus,felpus,tumpus
swap,4,300,55,1,4,0.0,felpus,felpus,tumpus
swap,4,600,55,1,4,0.0,felpus,felpus,tumpus
swap,4,1200,55,1,4,0.0,felpus,felpus,tumpus
swap,5,-1200,55,1,4,0.0,felpus,felpus,tumpus
swap,5,-600,55,1,4,0.0,felpus,felpus,tumpus
swap,5,-300,55,1,4,0.0,felpus,felpus,tumpus
swap,5,-100,55,1,4,0.0,felpus,felpus,tumpus
swap,5,100,55,1,4,0.0,felpus,felpus,tumpus
swap,5,300,55,1,4,0.0,felpus,felpus,tumpus
swap,5,600,55,1,4,0.0,felpus,felpus,tumpus
swap,5,1200,55,1,4,0.0,felpus,felpus,tumpus
swap,0,0,56,1,4,0.0,gorpus,gorpus,terpus
swap,1,-1200,56,1,4,0.0,gorpus,gorpus,terpus
swap,1,-600,56,1,4,0.0,gorpus,gorpus,terpus
swap,1,-300,56,1,4,0.0,gorpus,gorpus,terpus
swap,1,-100,56,1,4,0.0,gorpus,gorpus,terpus
swap,1,100,56,1,4,0.0,gorpus,gorpus,terpus
swap,1,300,56,1,4,0.0,gorpus,gorpus,terpus
swap,1,600,56,1,4,0.0,gorpus,gorpus,terpus
swap,1,1200,56,1,4,0.0,gorpus,gorpus,terpus
swap,2,-1200,56,1,4,0.0,gorpus,gorpus,terpus
swap,2,-600,56,1,4,0.0,gorpus,gorpus,terpus
swap,2,-300,56,1,4,0.0,gorpus,gorpus,terpus
swap,2,-100,56,1,4,0.0,gorpus,gorpus,terpus
swap,2,100,56,1,4,0.0,gorpus,gorpus,terpus
swap,2,300,56,1,4,0.0,gorpus,gorpus,terpus
swap,2,600,56,1,4,0.0,gorpus,gorpus,terpus
swap,2,1200,56,1,4,0.0,gorpus,gorpus,terpus
swap,3,-1200,56,1,4,0.0,gorpus,gorpus,terpus
swap,3,-600,56,1,4,0.0,gorpus,gorpus,terpus
swap,3,-300,56,1,4,0.0,gorpus,gorpus,terpus
swap,3,-100,56,1,4,0.0,gorpus,gorpus,terpus
swap,3,100,56,1,4,0.0,gorpus,gorpus,terpus
swap,3,300,56,1,4,0.0,gorpus,gorpus,terpus
swap,3,600,56,1,4,0.0,gorpus,gorpus,terpus
swap,3,1200,56,1,4,0.0,gorpus,gorpus,terpus
swap,4,-1200,56,1,4,0.0,gorpus,gorpus,terpus
swap,4,-600,56,1,4,0.0,gorpus,gorpus,terpus
swap,4,-300,56,1,4,0.0,gorpus,gorpus,terpus
swap,4,-100,56,1,4,0.0,gorpus,gorpus,terpus
swap,4,100,56,1,4,0.0,gorpus,gorpus,terpus
swap,4,300,56,1,4,0.0,gorpus,gorpus,terpus
swap,4,600,56,1,4,0.0,gorpus,gorpus,terpus
swap,4,1200,56,1,4,0.0,gorpus,gorpus,terpus
swap,5,-1200,56,1,4,0.0,gorpus,gorpus,terpus
swap,5,-600,56,1,4,0.0,gorpus,gorpus,terpus
swap,5,-300,56,1,4,0.0,gorpus,gorpus,terpus
swap,5,-100,56,1,4,0.0,gorpus,gorpus,terpus
swap,5,100,56,1,4,0.0,gorpus,gorpus,terpus
swap,5,300,56,1,4,0.0,gorpus,gorpus,terpus
swap,5,600,56,1,4,0.0,gorpus,gorpus,terpus
swap,5,1200,56,1,4,0.0,gorpus,gorpus,terpus
swap,0,0,57,1,4,0.0,worpus,worpus,impus
swap,1,-1200,57,1,4,0.0,worpus,worpus,impus
swap,1,-600,57,1,4,0.0,worpus,worpus,impus
swap,1,-300,57,1,4,0.0,worpus,worpus,impus
swap,1,-100,57,1,4,0.0,worpus,worpus,impus
swap,1,100,57,1,4,0.0,worpus,worpus,impus
swap,1,300,57,1,4,0.0,worpus,worpus,impus
swap,1,600,57,1,4,0.0,worpus,worpus,impus
swap,1,1200,57,1,4,0.0,worpus,worpus,impus
swap,2,-1200,57,1,4,0.0,worpus,worpus,impus
swap,2,-600,57,1,4,0.0,worpus,worpus,impus
swap,2,-300,57,1,4,0.0,worpus,worpus,impus
swap,2,-100,57,1,4,0.0,worpus,worpus,impus
swap,2,100,57,1,4,0.0,worpus,worpus,impus
swap,2,300,57,1,4,0.0,worpus,worpus,impus
swap,2,600,57,1,4,0.0,worpus,worpus,impus
swap,2,1200,57,1,4,0.0,worpus,worpus,impus
swap,3,-1200,57,1,4,0.0,worpus,worpus,impus
swap,3,-600,57,1,4,0.0,worpus,worpus,impus
swap,3,-300,57,1,4,0.0,worpus,worpus,impus
swap,3,-100,57,1,4,0.0,worpus,worpus,impus
swap,3,100,57,1,4,0.0,worpus,worpus,impus
swap,3,300,57,1,4,0.0,worpus,worpus,impus
swap,3,600,57,1,4,0.0,worpus,worpus,impus
swap,3,1200,57,1,4,0.0,worpus,worpus,impus
swap,4,-1200,57,1,4,0.0,worpus,worpus,impus
swap,4,-600,57,1,4,0.0,worpus,worpus,impus
swap,4,-300,57,1,4,0.0,worpus,worpus,impus
swap,4,-100,57,1,4,0.0,worpus,worpus,impus
swap,4,100,57,1,4,0.0,worpus,worpus,impus
swap,4,300,57,1,4,0.0,worpus,worpus,impus
swap,4,600,57,1,4,0.0,worpus,worpus,impus
swap,4,1200,57,1,4,0.0,worpus,worpus,impus
swap,5,-1200,57,1,4,0.0,worpus,worpus,impus
swap,5,-600,57,1,4,0.0,worpus,worpus,impus
swap,5,-300,57,1,4,0.0,worpus,worpus,impus
swap,5,-100,57,1,4,0.0,worpus,worpus,impus
swap,5,100,57,1,4,0.0,worpus,worpus,impus
swap,5,300,57,1,4,0.0,worpus,worpus,impus
swap,5,600,57,1,4,0.0,worpus,worpus,impus
swap,5,1200,57,1,4,0.0,worpus,worpus,impus
swap,0,0,58,1,4,0.0,jompus,jompus,grimpus
swap,1,-1200,58,1,4,0.0,jompus,jompus,grimpus
swap,1,-600,58,1,4,0.0,jompus,jompus,grimpus
swap,1,-300,58,1,4,0.0,jompus,jompus,grimpus
swap,1,-100,58,1,4,0.0,jompus,jompus,grimpus
swap,1,100,58,1,4,0.0,jompus,jompus,grimpus
swap,1,300,58,1,4,0.0,jompus,jompus,grimpus
swap,1,600,58,1,4,0.0,jompus,jompus,grimpus
swap,1,1200,58,1,4,0.0,jompus,jompus,grimpus
swap,2,-1200,58,1,4,0.0,jompus,jompus,grimpus
swap,2,-600,58,1,4,0.0,jompus,jompus,grimpus
swap,2,-300,58,1,4,0.0,jompus,jompus,grimpus
swap,2,-100,58,1,4,0.0,jompus,jompus,grimpus
swap,2,100,58,1,4,0.0,jompus,jompus,grimpus
swap,2,300,58,1,4,0.0,jompus,jompus,grimpus
swap,2,600,58,1,4,0.0,jompus,jompus,grimpus
swap,2,1200,58,1,4,0.0,jompus,jompus,grimpus
swap,3,-1200,58,1,4,0.0,jompus,jompus,grimpus
swap,3,-600,58,1,4,0.0,jompus,jompus,grimpus
swap,3,-300,58,1,4,0.0,jompus,jompus,grimpus
swap,3,-100,58,1,4,0.0,jompus,jompus,grimpus
swap,3,100,58,1,4,0.0,jompus,jompus,grimpus
swap,3,300,58,1,4,0.0,jompus,jompus,grimpus
swap,3,600,58,1,4,0.0,jompus,jompus,grimpus
swap,3,1200,58,1,4,0.0,jompus,jompus,grimpus
swap,4,-1200,58,1,4,0.0,jompus,jompus,grimpus
swap,4,-600,58,1,4,0.0,jompus,jompus,grimpus
swap,4,-300,58,1,4,0.0,jompus,jompus,grimpus
swap,4,-100,58,1,4,0.0,jompus,jompus,grimpus
swap,4,100,58,1,4,0.0,jompus,jompus,grimpus
swap,4,300,58,1,4,0.0,jompus,jompus,grimpus
swap,4,600,58,1,4,0.0,jompus,jompus,grimpus
swap,4,1200,58,1,4,0.0,jompus,jompus,grimpus
swap,5,-1200,58,1,4,0.0,jompus,jompus,grimpus
swap,5,-600,58,1,4,0.0,jompus,jompus,grimpus
swap,5,-300,58,1,4,0.0,jompus,jompus,grimpus
swap,5,-100,58,1,4,0.0,jompus,jompus,grimpus
swap,5,100,58,1,4,0.0,jompus,jompus,grimpus
swap,5,300,58,1,4,0.0,jompus,jompus,grimpus
swap,5,600,58,1,4,0.0,jompus,jompus,grimpus
swap,5,1200,58,1,4,0.0,jompus,jompus,grimpus
swap,0,0,59,1,4,0.0,fompus,fompus,yerpus
swap,1,-1200,59,1,4,0.0,fompus,fompus,yerpus
swap,1,-600,59,1,4,0.0,fompus,fompus,yerpus
swap,1,-300,59,1,4,0.0,fompus,fompus,yerpus
swap,1,-100,59,1,4,0.0,fompus,fompus,yerpus
swap,1,100,59,1,4,0.0,fompus,fompus,yerpus
swap,1,300,59,1,4,0.0,fompus,fompus,yerpus
swap,1,600,59,1,4,0.0,fompus,fompus,yerpus
swap,1,1200,59,1,4,0.0,fompus,fompus,yerpus
swap,2,-1200,59,1,4,0.0,fompus,fompus,yerpus
swap,2,-600,59,1,4,0.0,fompus,fompus,yerpus
swap,2,-300,59,1,4,0.0,fompus,fompus,yerpus
swap,2,-100,59,1,4,0.0,fompus,fompus,yerpus
swap,2,100,59,1,4,0.0,fompus,fompus,yerpus
swap,2,300,59,1,4,0.0,fompus,fompus,yerpus
swap,2,600,59,1,4,0.0,fompus,fompus,yerpus
swap,2,1200,59,1,4,0.0,fompus,fompus,yerpus
swap,3,-1200,59,1,4,0.0,fompus,fompus,yerpus
swap,3,-600,59,1,4,0.0,fompus,fompus,yerpus
swap,3,-300,59,1,4,0.0,fompus,fompus,yerpus
swap,3,-100,59,1,4,0.0,fompus,fompus,yerpus
swap,3,100,59,1,4,0.0,fompus,fompus,yerpus
swap,3,300,59,1,4,0.0,fompus,fompus,yerpus
swap,3,600,59,1,4,0.0,fompus,fompus,yerpus
swap,3,1200,59,1,4,0.0,fompus,fompus,yerpus
swap,4,-1200,59,1,4,0.0,fompus,fompus,yerpus
swap,4,-600,59,1,4,0.0,fompus,fompus,yerpus
swap,4,-300,59,1,4,0.0,fompus,fompus,yerpus
swap,4,-100,59,1,4,0.0,fompus,fompus,yerpus
swap,4,100,59,1,4,0.0,fompus,fompus,yerpus
swap,4,300,59,1,4,0.0,fompus,fompus,yerpus
swap,4,600,59,1,4,0.0,fompus,fompus,yerpus
swap,4,1200,59,1,4,0.0,fompus,fompus,yerpus
swap,5,-1200,59,1,4,0.0,fompus,fompus,yerpus
swap,5,-600,59,1,4,0.0,fompus,fompus,yerpus
swap,5,-300,59,1,4,0.0,fompus,fompus,yerpus
swap,5,-100,59,1,4,0.0,fompus,fompus,yerpus
swap,5,100,59,1,4,0.0,fompus,fompus,yerpus
swap,5,300,59,1,4,0.0,fompus,fompus,yerpus
swap,5,600,59,1,4,0.0,fompus,fompus,yerpus
swap,5,1200,59,1,4,0.0,fompus,fompus,yerpus
swap,0,0,60,0,3,0.0,boompus,zumpus,boompus
swap,1,-1200,60,0,3,0.0,boompus,zumpus,boompus
swap,1,-600,60,0,3,0.0,boompus,zumpus,boompus
swap,1,-300,60,0,3,0.0,boompus,zumpus,boompus
swap,1,-100,60,0,3,0.0,boompus,zumpus,boompus
swap,1,100,60,0,3,0.0,boompus,zumpus,boompus
swap,1,300,60,0,3,0.0,boompus,zumpus,boompus
swap,1,600,60,0,3,0.0,boompus,zumpus,boompus
swap,1,1200,60,0,3,0.0,boompus,zumpus,boompus
swap,2,-1200,60,0,3,0.0,boompus,zumpus,boompus
swap,2,-600,60,0,3,0.0,boompus,zumpus,boompus
swap,2,-300,60,0,3,0.0,boompus,zumpus,boompus
swap,2,-100,60,0,3,0.0,boompus,zumpus,boompus
swap,2,100,60,0,3,0.0,boompus,zumpus,boompus
swap,2,300,60,0,3,0.0,boompus,zumpus,boompus
swap,2,600,60,0,3,0.0,boompus,zumpus,boompus
swap,2,1200,60,0,3,0.0,boompus,zumpus,boompus
swap,3,-1200,60,0,3,0.0,boompus,zumpus,boompus
swap,3,-600,60,0,3,0.0,boompus,zumpus,boompus
swap,3,-300,60,0,3,0.0,boompus,zumpus,boompus
swap,3,-100,60,0,3,0.0,boompus,zumpus,boompus
swap,3,100,60,0,3,0.0,boompus,zumpus,boompus
swap,3,300,60,0,3,0.0,boompus,zumpus,boompus
swap,3,600,60,0,3,0.0,boompus,zumpus,boompus
swap,3,1200,60,0,3,0.0,boompus,zumpus,boompus
swap,4,-1200,60,0,3,0.0,boompus,zumpus,boompus
swap,4,-600,60,0,3,0.0,boompus,zumpus,boompus
swap,4,-300,60,0,3,0.0,boompus,zumpus,boompus
swap,4,-100,60,0,3,0.0,boompus,zumpus,boompus
swap,4,100,60,0,3,0.0,boompus,zumpus,boompus
swap,4,300,60,0,3,0.0,boompus,zumpus,boompus
swap,4,600,60,0,3,0.0,boompus,zumpus,boompus
swap,4,1200,60,0,3,0.0,boompus,zumpus,boompus
swap,5,-1200,60,0,3,0.0,boompus,zumpus,boompus
swap,5,-600,60,0,3,0.0,boompus,zumpus,boompus
swap,5,-300,60,0,3,0.0,boompus,zumpus,boompus
swap,5,-100,60,0,3,0.0,boompus,zumpus,boompus
swap,5,100,60,0,3,0.0,boompus,zumpus,boompus
swap,5,300,60,0,3,0.0,boompus,zumpus,boompus
swap,5,600,60,0,3,0.0,boompus,zumpus,boompus
swap,5,1200,60,0,3,0.0,boompus,zumpus,boompus
swap,0,0,61,1,6,0.0,kerpus,kerpus,chorpus
swap,1,-1200,61,1,6,0.0,kerpus,kerpus,chorpus
swap,1,-600,61,1,6,0.0,kerpus,kerpus,chorpus
swap,1,-300,61,1,6,0.0,kerpus,kerpus,chorpus
